ts_utc,league,event_id,event_slug,event_title,event_start,market_id,market_slug,question,token_id,best_bid,best_bid_size,best_ask,best_ask_size,mid,spread,book_hash,tick_size,min_order_size,liquidity,volume
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566154,will-marseille-win-the-202526-champions-league,Will Marseille win the 2025–26 Champions League?,"[""37945569058232371209090766565695503688523854587394394089524145486898615500384"", ""19536177378914889035549826755916171491729721728068639865790542131911351592088""]",,,,,,,,,,,5842226.092289
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566145,will-inter-win-the-202526-champions-league,Will Inter win the 2025–26 Champions League?,"[""107589889099988041445300607606991516566670120875767300754708868073036165511332"", ""88600268059883443385048654191981648497829094336579730410215438763388869951622""]",,,,,,,,,,0,7286054.286861
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566178,will-team-c-win-the-202526-champions-league,Will Team C win the 2025–26 Champions League?,"[""73294043218996272046236810861987530097946991768296680592310822244313024933374"", ""65391302643173656820540885219933155311051415821262016870231410705497731566514""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566148,will-juventus-win-the-202526-champions-league,Will Juventus win the 2025–26 Champions League?,"[""28349060551413759330452246043341991702791557659100363740323132646947810293543"", ""1879146758336316812853714924296913426652714952732015629000599127768330208957""]",,,,,,,,,,290231.32327,4920421.64635
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566136,will-psg-win-the-202526-champions-league,Will PSG win the 2025–26 Champions League?,"[""104259436423064082971150541232006260758664018969024622611484550356541952860834"", ""17522237181479319953129418683394157683167669858670412329571078616243234898741""]",,,,,,,,,,187248.0138,2482252.381355
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566158,will-benfica-win-the-202526-champions-league,Will Benfica win the 2025–26 Champions League?,"[""7586304249265791430570845852083081174415852091440035325232275534452369156457"", ""30481107705228164981180756150572089785688985325793326240520837196628361716295""]",,,,,,,,,,259729.56523,11572278.920108
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566137,will-liverpool-win-the-202526-champions-league,Will Liverpool win the 2025–26 Champions League?,"[""17069888692871400864567896928400192391528942152400890798437501657293079075323"", ""61363321151738894082270158001558726485654573525177047497641264416022287833194""]",,,,,,,,,,403981.5762,1792230.393883
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566159,will-sporting-win-the-202526-champions-league,Will Sporting win the 2025–26 Champions League?,"[""95717746392239739926375768716856250054023078540629301064251098770911523489151"", ""47773219925008158425193773022223301400784502627205561460452578517640901381205""]",,,,,,,,,,242565.07101,6689944.852138
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566170,will-club-brugge-win-the-202526-champions-league,Will Club Brugge win the 2025–26 Champions League?,"[""43478780997313571844864646081201368302664941062507392308569466005072068318763"", ""94081687856468490693069751274149097929259745780981836537939462200792023206961""]",,,,,,,,,,937381.96985,18505442.127015
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566180,will-team-e-win-the-202526-champions-league,Will Team E win the 2025–26 Champions League?,"[""76376922632996162398535513499797774466335077137969223577204909473740263623780"", ""112766370393573794246767910150777880876624457197931300562247731114564217750483""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566138,will-barcelona-win-the-202526-champions-league,Will Barcelona win the 2025–26 Champions League?,"[""108840247999849444527064093950170000612101147303680893346663504227770756115957"", ""44316820324326475573649547254648033139339541714376543824778689356013656495018""]",,,,,,,,,,122278.9664,1583876.753909
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566160,will-psv-win-the-202526-champions-league,Will PSV win the 2025–26 Champions League?,"[""69538470061945028314828084137994294388993305619992260050581178151069600584374"", ""10315324953630752180814582058662062016159965722850205674902778203288118511497""]",,,,,,,,,,,6440901.470863
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,566181,will-team-f-win-the-202526-champions-league,Will Team F win the 2025–26 Champions League?,"[""70359537978799436238156445503040068473755807876918691685277283099263934427542"", ""94649487326963732399566598845679950222838898320559517576342499368796862078920""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,569169,will-team-k-win-the-2025-26-champions-league,Will Team K win the 2025-26 Champions League?,"[""63667858591109825182946563169860566051126536025376490094299580171183072876203"", ""92214561779754605574742381662068199496451767360838015270991731999931125066158""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,569170,will-team-l-win-the-2025-26-champions-league,Will Team L win the 2025-26 Champions League?,"[""1974328280683707032131404657693023991654498166338879843534823093799114269114"", ""80026929542296070832531723246141935926063089290565768107997020473040810917000""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,569171,will-team-m-win-the-2025-26-champions-league,Will Team M win the 2025-26 Champions League?,"[""48573619899500048907630317541211770292382135120181245516641564997576790106613"", ""73962813906079869477564400318615083885551091649468181998293090726973493559376""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,569172,will-team-n-win-the-2025-26-champions-league,Will Team N win the 2025-26 Champions League?,"[""81053729024302960970566536826863808348277268622543962449422037108705592672633"", ""69653118360505353647484827967716668530234211556184359602965230417014936847438""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,569173,will-team-o-win-the-2025-26-champions-league,Will Team O win the 2025-26 Champions League?,"[""47040752474298913584409458837559103990390650004740134970930657469756707672711"", ""27502924990397424804461039120618061510822161553870285492773194643413666378753""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,569174,will-team-p-win-the-2025-26-champions-league,Will Team P win the 2025-26 Champions League?,"[""72685965437678063254799992744833574810780707076086226291764261920890861689509"", ""52032055214441069842900125011828843931090366480595812323646740608708112608754""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,569175,will-team-q-win-the-2025-26-champions-league,Will Team Q win the 2025-26 Champions League?,"[""28920058982733223858166410050607376284080380083462758174448631195979799430365"", ""95191670354531631514460503664192605099738885562913648531318461146207251980956""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,569176,will-team-r-win-the-2025-26-champions-league,Will Team R win the 2025-26 Champions League?,"[""25637749857455785006939123543755871643009058331770192854266391968056443145411"", ""3669676407776672108761390381757152714997687652224276257855026129377270035120""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,569177,will-team-s-win-the-2025-26-champions-league,Will Team S win the 2025-26 Champions League?,"[""48332361333073526156243156917717479124843882042753944554943939336640621149917"", ""13900338457925219918052375048674687477682893818744044710482612613007593390376""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,33506,uefa-champions-league-winner,UEFA Champions League Winner ,2025-07-28T16:48:06.450445Z,569178,will-team-t-win-the-2025-26-champions-league,Will Team T win the 2025-26 Champions League?,"[""81516884152676367750260681835324638510982049758434401705121290510231830755503"", ""29074289505420423507754526651079827562788384934514025868520384248653949051262""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,UCL,166480,will-arsenal-win-a-trophy-this-season,Will Arsenal win a trophy this season?,2026-01-15T20:41:22.138028Z,1193498,will-arsenal-win-a-trophy-this-season,Will Arsenal win a trophy this season?,"[""1550919718358407282195502624454024043548371894880524875591592435874969089593"", ""40629070898962926343473765575500143724660523932838995913155742674772363080482""]",,,,,,,,,,1801.7361,16651.219551
2026-02-25T04:44:19Z,UCL,166600,will-any-of-the-big-six-epl-clubs-miss-european-football,Will any of the Big Six EPL clubs miss European football?,2026-01-15T21:51:45.644958Z,1193927,will-any-of-the-big-six-epl-clubs-miss-european-football,Will any of the Big Six EPL clubs miss European football?,"[""53700731619564827206522678634967205863370649402862680120868828134659640876832"", ""27118484817045165323922850148358333703355208882223019742693567654808189238554""]",,,,,,,,,,899.86556,2584.021178
2026-02-25T04:44:19Z,UCL,204446,ucl-atm1-bru-2026-02-24,Club Atlético de Madrid vs. Club Brugge KV,2026-02-10T19:06:08.522281Z,1363649,ucl-atm1-bru-2026-02-24-atm1,Will Club Atlético de Madrid win on 2026-02-24?,"[""16107251734527879441616914195872944554196134700278340645730658792730792753044"", ""113580076162033210038188442029486142301687627896507068397896979268358103753453""]",,,,,,,,,,,8489980.92698
2026-02-25T04:44:19Z,UCL,204446,ucl-atm1-bru-2026-02-24,Club Atlético de Madrid vs. Club Brugge KV,2026-02-10T19:06:08.522281Z,1363652,ucl-atm1-bru-2026-02-24-draw,Will Club Atlético de Madrid vs. Club Brugge KV end in a draw?,"[""38505478854409551225292960733943126501023868036978269979516200075923561377561"", ""74811512510802696465832054859180133290642719250437746961170918915789660952303""]",,,,,,,,,,460327.50156,345150.09971
2026-02-25T04:44:19Z,UCL,204446,ucl-atm1-bru-2026-02-24,Club Atlético de Madrid vs. Club Brugge KV,2026-02-10T19:06:08.522281Z,1363654,ucl-atm1-bru-2026-02-24-bru,Will Club Brugge KV win on 2026-02-24?,"[""11818111027716980978591503189225158997004484465873909252999489125701230475681"", ""21577357760177622618944820871649316040949951980845740612687341332984338005492""]",,,,,,,,,,,813811.598021
2026-02-25T04:44:19Z,UCL,204454,ucl-atm1-bru-2026-02-24-more-markets,Club Atlético de Madrid vs. Club Brugge KV - More Markets,2026-02-10T19:19:15.052789Z,1363676,ucl-atm1-bru-2026-02-24-spread-home-1pt5,Spread: Club Atlético de Madrid (-1.5),"[""99330032586687515317346442270688035842202257411990272838266932830151558901923"", ""90393742685044770424839944943601144593504170545541964062767059167153554271992""]",,,,,,,,,,426676.90897,205145.8021
2026-02-25T04:44:19Z,UCL,204454,ucl-atm1-bru-2026-02-24-more-markets,Club Atlético de Madrid vs. Club Brugge KV - More Markets,2026-02-10T19:19:15.052789Z,1363677,ucl-atm1-bru-2026-02-24-spread-away-1pt5,Spread: Club Brugge KV (-1.5),"[""102375729588466886899198604220033653942195650075046690429843729568468587189806"", ""66139348813982496666322014919887185918636928022571930230670202127172450513265""]",,,,,,,,,,,9915.162703
2026-02-25T04:44:19Z,UCL,204454,ucl-atm1-bru-2026-02-24-more-markets,Club Atlético de Madrid vs. Club Brugge KV - More Markets,2026-02-10T19:19:15.052789Z,1363678,ucl-atm1-bru-2026-02-24-spread-home-2pt5,Spread: Club Atlético de Madrid (-2.5),"[""68177119753896088206417144725693073829725982667476916145969154337385145839783"", ""68304162348945600722417792208576014001125379506474634230763151068137531384301""]",,,,,,,,,,71334.21726,37067.063784
2026-02-25T04:44:19Z,UCL,204454,ucl-atm1-bru-2026-02-24-more-markets,Club Atlético de Madrid vs. Club Brugge KV - More Markets,2026-02-10T19:19:15.052789Z,1363679,ucl-atm1-bru-2026-02-24-spread-away-2pt5,Spread: Club Brugge KV (-2.5),"[""44136870749827060271858130594555488185363310491931717580716214098537388498880"", ""90805769966993751725642265021840120058133868208176828505891984978845598751869""]",,,,,,,,,,,1970.004516
2026-02-25T04:44:19Z,UCL,204454,ucl-atm1-bru-2026-02-24-more-markets,Club Atlético de Madrid vs. Club Brugge KV - More Markets,2026-02-10T19:19:15.052789Z,1363680,ucl-atm1-bru-2026-02-24-total-1pt5,Club Atlético de Madrid vs. Club Brugge KV: O/U 1.5,"[""6646140094085469125995890467967692820431669931705677861034933361989960421771"", ""25222686785048175469275920116116210594388582532746766614601979304214850500462""]",,,,,,,,,,,105756.362832
