ts_utc,league,event_id,event_slug,event_title,event_start,market_id,market_slug,question,token_id,best_bid,best_bid_size,best_ask,best_ask_size,mid,spread,book_hash,tick_size,min_order_size,liquidity,volume
2026-02-25T04:44:19Z,EPL,33507,english-premier-league-winner,English Premier League Winner ,2025-07-24T00:09:44.861615Z,566192,will-tottenham-win-the-202526-english-premier-league,Will Tottenham win the 2025–26 English Premier League?,"[""73773685572900148876830186705867437501088050588181966990654712190345882711024"", ""66375009464938305177057233789620459874154352792129471840711293831313279648804""]",,,,,,,,,,1275387.76358,30335377.717611
2026-02-25T04:44:19Z,EPL,33507,english-premier-league-winner,English Premier League Winner ,2025-07-24T00:09:44.861615Z,566210,will-club-d-win-the-202526-english-premier-league,Will Club D win the 2025–26 English Premier League?,"[""110254311548132892070712202198116570559372011459059610950606165050833052555932"", ""71069540858405951116491040045035463598708188407926109598099115553513533951639""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,EPL,33507,english-premier-league-winner,English Premier League Winner ,2025-07-24T00:09:44.861615Z,566193,will-aston-villa-win-the-202526-english-premier-league,Will Aston Villa win the 2025–26 English Premier League?,"[""25809383138093824706090718781537708242092412302214045832942141727122297283403"", ""42411362942871625791264806970415546212059967717285110439043637146881463498986""]",,,,,,,,,,452336.12179,15410614.801653
2026-02-25T04:44:19Z,EPL,33507,english-premier-league-winner,English Premier League Winner ,2025-07-24T00:09:44.861615Z,566196,will-bournemouth-win-the-202526-english-premier-league,Will Bournemouth win the 2025–26 English Premier League?,"[""100646189122045324085441981910429777404802784273520591954905628395853532287622"", ""101989278571416480151849250286480828784664704188397554553029534819446619245698""]",,,,,,,,,,1216044.69538,10567173.788163
2026-02-25T04:44:19Z,EPL,33507,english-premier-league-winner,English Premier League Winner ,2025-07-24T00:09:44.861615Z,566197,will-everton-win-the-202526-english-premier-league,Will Everton win the 2025–26 English Premier League?,"[""50240481963838693523668316924245638787281721106369053980819373603183071761187"", ""95548061336931709311369884846634107528457741520641882914017635390456390131197""]",,,,,,,,,,1406546.99975,17621828.403538
2026-02-25T04:44:19Z,EPL,33507,english-premier-league-winner,English Premier League Winner ,2025-07-24T00:09:44.861615Z,566198,will-west-ham-win-the-202526-english-premier-league,Will West Ham win the 2025–26 English Premier League?,"[""22372762924107607377389518493238055420245556927478205009020254863753681448011"", ""45492490097454038739684132924692677594067216125473796617554646525628353283673""]",,,,,,,,,,,15860564.86628
2026-02-25T04:44:19Z,EPL,33507,english-premier-league-winner,English Premier League Winner ,2025-07-24T00:09:44.861615Z,566200,will-fulham-win-the-202526-english-premier-league,Will Fulham win the 2025–26 English Premier League?,"[""11235708660541188171504116064436210123730925084301187836585938466141352860804"", ""87857057238009225667554875830367124077268012083284011070267692876875594738729""]",,,,,,,,,,662613.14397,10754738.940712
2026-02-25T04:44:19Z,EPL,33507,english-premier-league-winner,English Premier League Winner ,2025-07-24T00:09:44.861615Z,566202,will-wolves-win-the-202526-english-premier-league,Will Wolves win the 2025–26 English Premier League?,"[""56694658471602088190224805550575965966221261830236087557166619091181299504913"", ""60828526177642015904409520408115757511306238626287950905759830998657686475336""]",,,,,,,,,,,10360459.280202
2026-02-25T04:44:19Z,EPL,33507,english-premier-league-winner,English Premier League Winner ,2025-07-24T00:09:44.861615Z,566203,will-leeds-win-the-202526-english-premier-league,Will Leeds win the 2025–26 English Premier League?,"[""76060545169704703774306339799160632690199220587187333652682231353030966296372"", ""79742853692640441630014447218057231927327132180925275737649345065452061252209""]",,,,,,,,,,1756667.40203,38348588.752948
2026-02-25T04:44:19Z,EPL,33507,english-premier-league-winner,English Premier League Winner ,2025-07-24T00:09:44.861615Z,566206,will-any-other-club-win-the-202526-english-premier-league,Will Any Other Club win the 2025–26 English Premier League?,"[""104045627649923930649085755286598068735090609417304968407924072987872103576786"", ""20469407501117215409449447787832040950468300240470665936236134556304556882702""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,EPL,33507,english-premier-league-winner,English Premier League Winner ,2025-07-24T00:09:44.861615Z,566209,will-club-c-win-the-202526-english-premier-league,Will Club C win the 2025–26 English Premier League?,"[""23667444862122628595715328533170658482662181779850415151346266819360653146506"", ""67157582833054158595422798235186535928597324763614608625376448788288154744068""]",,,,,,,,,,0,0
2026-02-25T04:44:19Z,EPL,35916,english-premier-league-2nd-place,English Premier League – 2nd Place ,2025-08-06T20:03:56.66373Z,572732,will-liverpool-finish-in-2nd-place-in-the-2025-26-english-premier-league,Will Liverpool finish in 2nd place in the 2025-26 English Premier League?,"[""114782698380270958112349005094611087245411306370416719820743645773045138677449"", ""66765075128482080579166370085700727833286767849899205409874281537034090191056""]",,,,,,,,,,16321.82881,26163.565716
